"term","frequency","density","occurrence"
"dasbrandworldstdcom",1,1.69402517321407e-05,0.00200400801603206
"dasburg",1,1.69402517321407e-05,0.00200400801603206
"dash",5,8.47012586607037e-05,0.00601202404809619
"data",32,0.000542088055428504,0.0480961923847695
"database",13,0.00022022327251783,0.0180360721442886
"databases",5,8.47012586607037e-05,0.0100200400801603
"datacaching",1,1.69402517321407e-05,0.00200400801603206
"date",45,0.000762311327946333,0.0701402805611222
"dates",6,0.000101641510392844,0.0120240480961924
"datestamp",1,1.69402517321407e-05,0.00200400801603206
"dating",4,6.7761006928563e-05,0.00801603206412826
"daughter",7,0.000118581762124985,0.00801603206412826
"davao",1,1.69402517321407e-05,0.00200400801603206
"dave",10,0.000169402517321407,0.0180360721442886
"daves",1,1.69402517321407e-05,0.00200400801603206
"david",28,0.000474327048499941,0.0380761523046092
"davis",5,8.47012586607037e-05,0.00400801603206413
"davoir",1,1.69402517321407e-05,0.00200400801603206
"dawn",1,1.69402517321407e-05,0.00200400801603206
"dawson",4,6.7761006928563e-05,0.00400801603206413
"dawsonpp",1,1.69402517321407e-05,0.00200400801603206
"dawsonworldstdcom",1,1.69402517321407e-05,0.00200400801603206
"day",72,0.00121969812471413,0.094188376753507
"daypop",1,1.69402517321407e-05,0.00200400801603206
"days",36,0.000609849062357067,0.0501002004008016
"dbe",1,1.69402517321407e-05,0.00200400801603206
"dcc",1,1.69402517321407e-05,0.00200400801603206
"dccdccproctarz",2,3.38805034642815e-05,0.00200400801603206
"dccdccprocxxx",2,3.38805034642815e-05,0.00200400801603206
"dccdccserversnet",1,1.69402517321407e-05,0.00200400801603206
"dccrhyolitecom",3,5.08207551964222e-05,0.00200400801603206
"ddd",1,1.69402517321407e-05,0.00200400801603206
"dead",17,0.000287984279446393,0.0260521042084168
"deadbeat",1,1.69402517321407e-05,0.00200400801603206
"deadline",2,3.38805034642815e-05,0.00400801603206413
"deadspot",1,1.69402517321407e-05,0.00200400801603206
"deafboxhotmailcom",1,1.69402517321407e-05,0.00200400801603206
"deafening",1,1.69402517321407e-05,0.00200400801603206
"deal",28,0.000474327048499941,0.032064128256513
"dealbr",1,1.69402517321407e-05,0.00200400801603206
"dealing",6,0.000101641510392844,0.0120240480961924
"deals",6,0.000101641510392844,0.00601202404809619
"dealt",3,5.08207551964222e-05,0.00601202404809619
"dean",3,5.08207551964222e-05,0.00200400801603206
"deans",1,1.69402517321407e-05,0.00200400801603206
"dear",1,1.69402517321407e-05,0.00200400801603206
"dearth",1,1.69402517321407e-05,0.00200400801603206
"death",14,0.00023716352424997,0.0240480961923848
"deaths",1,1.69402517321407e-05,0.00200400801603206
"debate",5,8.47012586607037e-05,0.0100200400801603
"debated",2,3.38805034642815e-05,0.00400801603206413
"debating",2,3.38805034642815e-05,0.00200400801603206
"debeers",1,1.69402517321407e-05,0.00200400801603206
"debian",5,8.47012586607037e-05,0.0100200400801603
"deborah",2,3.38805034642815e-05,0.00200400801603206
"debt",7,0.000118581762124985,0.00601202404809619
"debug",3,5.08207551964222e-05,0.00601202404809619
"dec",2,3.38805034642815e-05,0.00400801603206413
"decade",13,0.00022022327251783,0.0240480961923848
"decadent",1,1.69402517321407e-05,0.00200400801603206
"decades",5,8.47012586607037e-05,0.00601202404809619
"decaying",3,5.08207551964222e-05,0.00601202404809619
"decdelmuriolie",1,1.69402517321407e-05,0.00200400801603206
"december",5,8.47012586607037e-05,0.0100200400801603
"decent",7,0.000118581762124985,0.0140280561122244
"decentralization",9,0.000152462265589267,0.0100200400801603
"decentralizing",4,6.7761006928563e-05,0.00801603206412826
"decide",7,0.000118581762124985,0.0140280561122244
"decided",13,0.00022022327251783,0.0260521042084168
"decidedly",4,6.7761006928563e-05,0.00801603206412826
"deciding",1,1.69402517321407e-05,0.00200400801603206
"decipher",1,1.69402517321407e-05,0.00200400801603206
"decision",5,8.47012586607037e-05,0.0100200400801603
"decisionbr",1,1.69402517321407e-05,0.00200400801603206
"decisionmakers",1,1.69402517321407e-05,0.00200400801603206
"decisions",4,6.7761006928563e-05,0.00801603206412826
"declan",2,3.38805034642815e-05,0.00200400801603206
"declaration",2,3.38805034642815e-05,0.00400801603206413
"declared",3,5.08207551964222e-05,0.00601202404809619
"declaring",1,1.69402517321407e-05,0.00200400801603206
"decline",18,0.000304924531178533,0.030060120240481
"declined",3,5.08207551964222e-05,0.00601202404809619
"declines",2,3.38805034642815e-05,0.00200400801603206
"decode",2,3.38805034642815e-05,0.00400801603206413
"decoded",4,6.7761006928563e-05,0.00200400801603206
"decoders",1,1.69402517321407e-05,0.00200400801603206
"decodeurl",1,1.69402517321407e-05,0.00200400801603206
"deconstruction",1,1.69402517321407e-05,0.00200400801603206
"decorations",1,1.69402517321407e-05,0.00200400801603206
"decorative",2,3.38805034642815e-05,0.00400801603206413
"decrease",2,3.38805034642815e-05,0.00200400801603206
"decreased",1,1.69402517321407e-05,0.00200400801603206
"decreeing",1,1.69402517321407e-05,0.00200400801603206
"deed",2,3.38805034642815e-05,0.00400801603206413
"deegan",4,6.7761006928563e-05,0.00200400801603206
"deemed",2,3.38805034642815e-05,0.00400801603206413
"deep",9,0.000152462265589267,0.0160320641282565
"deeper",3,5.08207551964222e-05,0.00400801603206413
"deeply",5,8.47012586607037e-05,0.00801603206412826
"deeppie",1,1.69402517321407e-05,0.00200400801603206
"deer",1,1.69402517321407e-05,0.00200400801603206
"dee…­seldorf",1,1.69402517321407e-05,0.00200400801603206
"def",1,1.69402517321407e-05,0.00200400801603206
"defaced",4,6.7761006928563e-05,0.00200400801603206
"default",22,0.000372685538107096,0.0360721442885772
"defaultdepth",1,1.69402517321407e-05,0.00200400801603206
"defaultprinter",1,1.69402517321407e-05,0.00200400801603206
"defaults",3,5.08207551964222e-05,0.00601202404809619
"defeat",3,5.08207551964222e-05,0.00601202404809619
"defect",11,0.000186342769053548,0.00400801603206413
"defected",2,3.38805034642815e-05,0.00200400801603206
"defection",1,1.69402517321407e-05,0.00200400801603206
"defects",5,8.47012586607037e-05,0.00200400801603206
"defeminized",11,0.000186342769053548,0.0180360721442886
"defence",2,3.38805034642815e-05,0.00400801603206413
"defend",7,0.000118581762124985,0.0140280561122244
"defendant",1,1.69402517321407e-05,0.00200400801603206
"defended",2,3.38805034642815e-05,0.00400801603206413
"defense",3,5.08207551964222e-05,0.00400801603206413
"defer",2,3.38805034642815e-05,0.00200400801603206
"deficiencies",2,3.38805034642815e-05,0.00200400801603206
"definately",8,0.000135522013857126,0.0160320641282565
"define",4,6.7761006928563e-05,0.00601202404809619
"defined",5,8.47012586607037e-05,0.0100200400801603
"definedconfigsndusbaudio",1,1.69402517321407e-05,0.00200400801603206
"definedconfigsndusbaudiomodule",1,1.69402517321407e-05,0.00200400801603206
"definedconfigsndusbmidi",1,1.69402517321407e-05,0.00200400801603206
"definedconfigsndusbmidimodule",1,1.69402517321407e-05,0.00200400801603206
"defines",2,3.38805034642815e-05,0.00400801603206413
"defining",1,1.69402517321407e-05,0.00200400801603206
"definitely",7,0.000118581762124985,0.0120240480961924
"definition",7,0.000118581762124985,0.0140280561122244
"definitional",2,3.38805034642815e-05,0.00400801603206413
"definitively",1,1.69402517321407e-05,0.00200400801603206
"deft",1,1.69402517321407e-05,0.00200400801603206
"deftly",1,1.69402517321407e-05,0.00200400801603206
"defuse",1,1.69402517321407e-05,0.00200400801603206
"degenerate",1,1.69402517321407e-05,0.00200400801603206
"degrees",6,0.000101641510392844,0.0100200400801603
"dejanewsgoogle",1,1.69402517321407e-05,0.00200400801603206
"dejobbed",1,1.69402517321407e-05,0.00200400801603206
"delay",6,0.000101641510392844,0.00601202404809619
"delays",1,1.69402517321407e-05,0.00200400801603206
"delete",7,0.000118581762124985,0.0140280561122244
"deleted",1,1.69402517321407e-05,0.00200400801603206
"deliberate",1,1.69402517321407e-05,0.00200400801603206
"deliberately",1,1.69402517321407e-05,0.00200400801603206
"deliberations",1,1.69402517321407e-05,0.00200400801603206
"delicious",1,1.69402517321407e-05,0.00200400801603206
"delight",1,1.69402517321407e-05,0.00200400801603206
"delimited",3,5.08207551964222e-05,0.00400801603206413
"deliver",9,0.000152462265589267,0.0140280561122244
"delivered",9,0.000152462265589267,0.0140280561122244
"deliveredto",2,3.38805034642815e-05,0.00400801603206413
"delivers",6,0.000101641510392844,0.00801603206412826
"delivery",4,6.7761006928563e-05,0.00801603206412826
"dell",30,0.000508207551964222,0.030060120240481
"della",1,1.69402517321407e-05,0.00200400801603206
"dells",1,1.69402517321407e-05,0.00200400801603206
"delta",4,6.7761006928563e-05,0.00400801603206413
"deluna",1,1.69402517321407e-05,0.00200400801603206
"delusions",1,1.69402517321407e-05,0.00200400801603206
"delve",1,1.69402517321407e-05,0.00200400801603206
"delved",2,3.38805034642815e-05,0.00200400801603206
"demand",7,0.000118581762124985,0.0140280561122244
"demanded",2,3.38805034642815e-05,0.00400801603206413
"demands",1,1.69402517321407e-05,0.00200400801603206
"democracy",5,8.47012586607037e-05,0.00801603206412826
"democrat",1,1.69402517321407e-05,0.00200400801603206
"democratgazette",1,1.69402517321407e-05,0.00200400801603206
"democratic",4,6.7761006928563e-05,0.00601202404809619
"democratically",2,3.38805034642815e-05,0.00200400801603206
"democrats",5,8.47012586607037e-05,0.00400801603206413
"demographics",13,0.00022022327251783,0.0160320641282565
"demonstrandum",1,1.69402517321407e-05,0.00200400801603206
"demonstrated",1,1.69402517321407e-05,0.00200400801603206
"demonstration",1,1.69402517321407e-05,0.00200400801603206
"demonstrations",1,1.69402517321407e-05,0.00200400801603206
"deniability",2,3.38805034642815e-05,0.00400801603206413
"denied",1,1.69402517321407e-05,0.00200400801603206
"denies",2,3.38805034642815e-05,0.00400801603206413
"denigrate",2,3.38805034642815e-05,0.00200400801603206
"denizens",1,1.69402517321407e-05,0.00200400801603206
"denmark",2,3.38805034642815e-05,0.00200400801603206
"dennis",1,1.69402517321407e-05,0.00200400801603206
"dense",2,3.38805034642815e-05,0.00400801603206413
"density",6,0.000101641510392844,0.00801603206412826
"dentist",2,3.38805034642815e-05,0.00400801603206413
"denver",3,5.08207551964222e-05,0.00400801603206413
"deny",2,3.38805034642815e-05,0.00400801603206413
"denying",1,1.69402517321407e-05,0.00200400801603206
"dep",3,5.08207551964222e-05,0.00400801603206413
"depart",2,3.38805034642815e-05,0.00400801603206413
"department",29,0.000491267300232081,0.030060120240481
"departments",3,5.08207551964222e-05,0.00601202404809619
"departures",1,1.69402517321407e-05,0.00200400801603206
"depend",4,6.7761006928563e-05,0.00801603206412826
"depended",1,1.69402517321407e-05,0.00200400801603206
"dependence",2,3.38805034642815e-05,0.00400801603206413
"dependencies",4,6.7761006928563e-05,0.00801603206412826
"dependency",3,5.08207551964222e-05,0.00601202404809619
"depending",6,0.000101641510392844,0.0120240480961924
"depends",16,0.000271044027714252,0.0260521042084168
"deployed",1,1.69402517321407e-05,0.00200400801603206
"deploying",2,3.38805034642815e-05,0.00400801603206413
"deployments",2,3.38805034642815e-05,0.00200400801603206
"deportation",1,1.69402517321407e-05,0.00200400801603206
"deposited",1,1.69402517321407e-05,0.00200400801603206
"depressing",1,1.69402517321407e-05,0.00200400801603206
"depressions",2,3.38805034642815e-05,0.00400801603206413
"dept",4,6.7761006928563e-05,0.00801603206412826
"depth",7,0.000118581762124985,0.00400801603206413
"deputy",4,6.7761006928563e-05,0.00601202404809619
"der",2,3.38805034642815e-05,0.00400801603206413
"deraison",3,5.08207551964222e-05,0.00200400801603206
"deregulation",1,1.69402517321407e-05,0.00200400801603206
"deregulatory",1,1.69402517321407e-05,0.00200400801603206
"derivatives",1,1.69402517321407e-05,0.00200400801603206
"derived",2,3.38805034642815e-05,0.00200400801603206
"dermody",2,3.38805034642815e-05,0.00200400801603206
"dermodyritcarlowie",1,1.69402517321407e-05,0.00200400801603206
"dermodys",1,1.69402517321407e-05,0.00200400801603206
"dermot",4,6.7761006928563e-05,0.00400801603206413
"descendants",1,1.69402517321407e-05,0.00200400801603206
"descendents",1,1.69402517321407e-05,0.00200400801603206
"describe",2,3.38805034642815e-05,0.00400801603206413
"described",10,0.000169402517321407,0.0160320641282565
"describing",3,5.08207551964222e-05,0.00601202404809619
"description",4,6.7761006928563e-05,0.00601202404809619
"descriptions",2,3.38805034642815e-05,0.00400801603206413
"descriptor",1,1.69402517321407e-05,0.00200400801603206
"desent",1,1.69402517321407e-05,0.00200400801603206
"deserializedecryptrepackage",1,1.69402517321407e-05,0.00200400801603206
"deserve",15,0.000254103775982111,0.0260521042084168
"deserved",1,1.69402517321407e-05,0.00200400801603206
"design",19,0.000321864782910674,0.0220440881763527
"designed",9,0.000152462265589267,0.0180360721442886
"designer",2,3.38805034642815e-05,0.00400801603206413
"designers",1,1.69402517321407e-05,0.00200400801603206
"designing",1,1.69402517321407e-05,0.00200400801603206
"designprogramming",1,1.69402517321407e-05,0.00200400801603206
"designs",7,0.000118581762124985,0.00801603206412826
"desintegrating",1,1.69402517321407e-05,0.00200400801603206
"desire",5,8.47012586607037e-05,0.00601202404809619
"desired",2,3.38805034642815e-05,0.00400801603206413
"desk",1,1.69402517321407e-05,0.00200400801603206
"desks",1,1.69402517321407e-05,0.00200400801603206
"desktop",5,8.47012586607037e-05,0.00200400801603206
"desperation",2,3.38805034642815e-05,0.00400801603206413
"despicable",1,1.69402517321407e-05,0.00200400801603206
"despise",1,1.69402517321407e-05,0.00200400801603206
"despite",18,0.000304924531178533,0.0340681362725451
"destabilise",1,1.69402517321407e-05,0.00200400801603206
"destroy",1,1.69402517321407e-05,0.00200400801603206
"destroyed",4,6.7761006928563e-05,0.00601202404809619
"destroyer",1,1.69402517321407e-05,0.00200400801603206
"destruction",1,1.69402517321407e-05,0.00200400801603206
"destructive",1,1.69402517321407e-05,0.00200400801603206
"destructor",1,1.69402517321407e-05,0.00200400801603206
"destuctive",1,1.69402517321407e-05,0.00200400801603206
"detache",1,1.69402517321407e-05,0.00200400801603206
"detail",11,0.000186342769053548,0.0180360721442886
"detailed",5,8.47012586607037e-05,0.00801603206412826
"detailing",1,1.69402517321407e-05,0.00200400801603206
"details",20,0.000338805034642815,0.030060120240481
"detect",2,3.38805034642815e-05,0.00400801603206413
"detected",1,1.69402517321407e-05,0.00200400801603206
"detecting",1,1.69402517321407e-05,0.00200400801603206
"detector",1,1.69402517321407e-05,0.00200400801603206
"detects",2,3.38805034642815e-05,0.00200400801603206
"deterioration",1,1.69402517321407e-05,0.00200400801603206
"determine",1,1.69402517321407e-05,0.00200400801603206
"determined",3,5.08207551964222e-05,0.00601202404809619
"deterred",1,1.69402517321407e-05,0.00200400801603206
"deterrent",1,1.69402517321407e-05,0.00200400801603206
"deterrents",1,1.69402517321407e-05,0.00200400801603206
"dethpicable",1,1.69402517321407e-05,0.00200400801603206
"dethroned",4,6.7761006928563e-05,0.00801603206412826
"detractors",1,1.69402517321407e-05,0.00200400801603206
"detrimental",1,1.69402517321407e-05,0.00200400801603206
"dev",3,5.08207551964222e-05,0.00601202404809619
"devcdrom",1,1.69402517321407e-05,0.00200400801603206
"devdvd",2,3.38805034642815e-05,0.00200400801603206
"develop",3,5.08207551964222e-05,0.00601202404809619
"developed",18,0.000304924531178533,0.0280561122244489
"developer",9,0.000152462265589267,0.0140280561122244
"developers",4,6.7761006928563e-05,0.00601202404809619
"developing",8,0.000135522013857126,0.0120240480961924
"development",14,0.00023716352424997,0.0240480961923848
"devfd",1,1.69402517321407e-05,0.00200400801603206
"deviations",1,1.69402517321407e-05,0.00200400801603206
"device",26,0.000440446545035659,0.0380761523046092
"devices",7,0.000118581762124985,0.00801603206412826
"deviceuri",1,1.69402517321407e-05,0.00200400801603206
"devils",1,1.69402517321407e-05,0.00200400801603206
"devmd",3,5.08207551964222e-05,0.00200400801603206
"devoir",1,1.69402517321407e-05,0.00200400801603206
"devon",1,1.69402517321407e-05,0.00200400801603206
"devote",1,1.69402517321407e-05,0.00200400801603206
"devotees",6,0.000101641510392844,0.00400801603206413
"devotes",1,1.69402517321407e-05,0.00200400801603206
"devpoll",4,6.7761006928563e-05,0.00601202404809619
"dewdney",3,5.08207551964222e-05,0.00400801603206413
"dexportsymtab",1,1.69402517321407e-05,0.00200400801603206
"dexter",3,5.08207551964222e-05,0.00601202404809619
"dga",1,1.69402517321407e-05,0.00200400801603206
"dgsbtinternetcom",1,1.69402517321407e-05,0.00200400801603206
